retailer,product_name,ean_barcode,category,price_eur,price_date,collected_at,source
REWE,Rewe Beste Wahl Sauerkirschnektar,4070308061399,beverages and beverages preparations,2.99,2026-07-21,2026-08-30,open-prices
REWE,Rewe Beste Wahl Snack Möhren,,Angebot · Wurzelgemüse,0.99,2026-08-30,2026-08-30,marktguru-offers
REWE,Rewe Beste Wahl Tafelbirnen,,Angebot · Birnen,2.79,2026-08-30,2026-08-30,marktguru-offers
REWE,Rewe Beste Wahl Topfrosen Königin der Blumen,,Angebot · Pflanzen,2.69,2026-08-30,2026-08-30,marktguru-offers
REWE,Rewe Beste Wahl Tortellini Spinat,4337256657570,meals,4.99,2025-11-24,2026-08-30,open-prices
REWE,Rewe Beste Wahl Wildkräuter Salat,,Angebot · Salate und Blattgemüse,1.19,2026-08-30,2026-08-30,marktguru-offers
REWE,Rewe Beste Wahl Zwiebelbaguette,4337256706148,Lebensmittel,1.99,2026-04-28,2026-08-30,open-prices
REWE,Rewe Beste Wahl leichte Kochcreme,4070308066257,Lebensmittel,0.89,2026-08-21,2026-08-30,open-prices
REWE,Rewe Bio Aceto Balsamico di modena,4337256151092,condiments,2.49,2026-04-28,2026-08-30,open-prices
REWE,Rewe Bio Bio Avocados Hass,,Angebot · Exotische Früchte,1.29,2026-08-30,2026-08-30,marktguru-offers
REWE,Rewe Bio Bio Butternut Kürbis,,Angebot · Zucchini & Kürbis,1.99,2026-08-30,2026-08-30,marktguru-offers
REWE,Rewe Bio Bio Champignons,,Angebot · Pilze,1.79,2026-08-30,2026-08-30,marktguru-offers
REWE,Rewe Bio Bio Chili Mix,,Angebot · Paprika,1.39,2026-08-30,2026-08-30,marktguru-offers
REWE,Rewe Bio Bio Crispy Salatmix,,Angebot · Salate und Blattgemüse,1.11,2026-08-30,2026-08-30,marktguru-offers
REWE,Rewe Bio Bio Lauchzwiebel,,Angebot · Zwiebeln und Knoblauch,1.11,2026-08-30,2026-08-30,marktguru-offers
REWE,Rewe Bio Bio Pommes Frites,,Angebot · Tiefkühlkartoffeln,1.99,2026-08-30,2026-08-30,marktguru-offers
REWE,Rewe Bio Bio Tomaten-Ketchup,4337256188814,plant based foods and beverages,2.29,2026-07-14,2026-08-30,open-prices
REWE,Rewe Bio Bio-Speisekartoffeln,,Angebot · Wurzelgemüse,1.99,2026-08-30,2026-08-30,marktguru-offers
REWE,Rewe Bio Brot aus Roggenvollkorn,4337256109130,plant based foods and beverages,2.19,2026-04-28,2026-08-30,open-prices
REWE,Rewe Bio Camembert,4337256519298,dairies,1.99,2025-11-06,2026-08-30,open-prices
REWE,Rewe Bio Dinkel Doppelkeks,4337256125666,snacks,1.95,2026-07-22,2026-08-30,open-prices
REWE,Rewe Bio Edamame & Erbse Streichcreme,4337256989558,spreads,1.25,2026-04-28,2026-08-30,open-prices
REWE,Rewe Bio Essig Condimento Bianco,4337256154970,condiments,2.49,2026-04-28,2026-08-30,open-prices
REWE,"Rewe Bio Frische Weidemilch 1,5 %",4337256781510,dairies,1.25,2026-07-31,2026-08-30,open-prices
REWE,Rewe Bio Fruchtschnitte Apfel,4337256951630,Lebensmittel,2.89,2026-07-22,2026-08-30,open-prices
REWE,Rewe Bio Fruchtschnitte Cranberry Maracuja,4337256646918,plant based foods and beverages,2.89,2026-07-22,2026-08-30,open-prices
REWE,Rewe Bio Gewürzgurken,4337256819770,plant based foods and beverages,2.49,2025-11-24,2026-08-30,open-prices
REWE,Rewe Bio Haferflocken zart,4337256783132,plant based foods and beverages,0.85,2026-07-31,2026-08-30,open-prices
REWE,Rewe Bio Kerniges Steinofen Baguette,4337256902373,plant based foods and beverages,1.39,2026-04-28,2026-08-30,open-prices
REWE,Rewe Bio Kichererbsen,4337256179447,plant based foods and beverages,0.59,2025-06-19,2026-08-30,open-prices
REWE,Rewe Bio Kinder Pasta,4337256948067,plant based foods and beverages,0.99,2025-11-19,2026-08-30,open-prices
REWE,Rewe Bio Mezze Penne,4337256572200,plant based foods and beverages,0.85,2025-11-19,2026-08-30,open-prices
REWE,Rewe Bio Natives Olivenöl Extra,4337256550154,plant based foods and beverages,6.99,2026-04-28,2026-08-30,open-prices
REWE,Rewe Bio Porridge Beere,4337256427722,plant based foods and beverages,2.99,2026-02-03,2026-08-30,open-prices
REWE,Rewe Bio Pumpernickel,4337256223041,plant based foods and beverages,1.09,2026-04-28,2026-08-30,open-prices
REWE,Rewe Bio Sesam,4337256566742,plant based foods and beverages,2.69,2026-07-14,2026-08-30,open-prices
REWE,Rewe Bio Soja Natur ohne Zucker,4070308072968,plant based foods and beverages,1.39,2026-08-21,2026-08-30,open-prices
REWE,Rewe Bio Süßrahmbutter,4337256455862,dairies,2.69,2025-11-24,2026-08-30,open-prices
REWE,Rewe Bio Tomaten in Stücken,4337256356664,plant based foods and beverages,0.65,2025-06-23,2026-08-30,open-prices
REWE,"Rewe Bio Weidemilch 1,5% Fett",4337256566285,dairies,1.25,2026-08-21,2026-08-30,open-prices
REWE,Rewe Bio olives mix,4337256427074,plant based foods and beverages,2.99,2025-07-04,2026-08-30,open-prices
REWE,Rewe Bio-Eiweißbrot mit Erbsen,4337256447232,plant based foods and beverages,2.49,2026-04-28,2026-08-30,open-prices
REWE,Rewe Burger Patties,4070308129839,meats and their products,2.29,2026-08-21,2026-08-30,open-prices
REWE,Rewe Coleslaw,,Angebot · Feinkostsalate,0.79,2026-08-30,2026-08-30,marktguru-offers
REWE,Rewe Espresso,4337256511155,Lebensmittel,4.49,2025-06-14,2026-08-30,open-prices
REWE,Rewe Feine Welt Appenzeller,,Angebot · Käse,3.99,2026-08-30,2026-08-30,marktguru-offers
REWE,Rewe Feine Welt Aroma Datteln,,Angebot · Trockenobst,2.49,2026-08-30,2026-08-30,marktguru-offers
REWE,Rewe Feine Welt Wachteleier,4388844300279,farming products,2.99,2025-11-07,2026-08-30,open-prices
REWE,Rewe Fischstäbchen,4337256318327,seafood,2.99,2026-07-21,2026-08-30,open-prices
REWE,Rewe Frischkäsecreme Guacamole,,Angebot · herzhafte Aufstriche,1.29,2026-08-30,2026-08-30,marktguru-offers
REWE,Rewe Frischkäsezubereitungen,,Angebot · herzhafte Aufstriche,1.49,2026-08-30,2026-08-30,marktguru-offers
REWE,Rewe Geflügel Bratwurst,4337256210843,meats and their products,2.79,2025-06-14,2026-08-30,open-prices
REWE,Rewe Hafer Drink Ohne zucker,4070308026589,beverages and beverages preparations,0.9,2026-07-21,2026-08-30,open-prices
REWE,Rewe Honig BBQ sauce,4337256185226,condiments,1.39,2024-03-15,2026-08-30,open-prices
REWE,Rewe Joghurt mild,4337256340243,dairies,1.79,2026-02-11,2026-08-30,open-prices
REWE,Rewe Kakaoringe,4070308030548,plant based foods and beverages,2.49,2026-06-27,2026-08-30,open-prices
REWE,Rewe Kürbiskernbrot,4337256773812,plant based foods and beverages,2.19,2026-04-28,2026-08-30,open-prices
REWE,Rewe Mandel Drink,4070308042701,beverages and beverages preparations,1.49,2026-07-21,2026-08-30,open-prices
REWE,Rewe Mandelkerne Honig Salz,4337256960656,Lebensmittel,2.19,2026-07-22,2026-08-30,open-prices
REWE,Rewe Mineralwasser,4388810057657,beverages and beverages preparations,0.29,2026-08-17,2026-08-30,open-prices
REWE,Rewe Oster Häschen,4337256135030,snacks,1.99,2024-03-15,2026-08-30,open-prices
REWE,Rewe PWR Clear Whey Protein,,Angebot · Nahrungsergänzung,16.99,2026-08-30,2026-08-30,marktguru-offers
REWE,Rewe PWR Filled Protein Bar,,Angebot · Nahrungsergänzung,1.19,2026-08-30,2026-08-30,marktguru-offers
REWE,Rewe PWR Protein Bar 30,,Angebot · Nahrungsergänzung,0.95,2026-08-30,2026-08-30,marktguru-offers
REWE,Rewe PWR Protein Bar 50,,Angebot · Nahrungsergänzung,0.85,2026-08-30,2026-08-30,marktguru-offers
REWE,Rewe PWR Shaker,,Angebot · Aufbewahrungsbehälter,5.99,2026-08-30,2026-08-30,marktguru-offers
REWE,Rewe PWR Whey Protein,,Angebot · Nahrungsergänzung,12.85,2026-08-30,2026-08-30,marktguru-offers
REWE,Rewe Pfirsiche Halbe Frucht in Traubensaft aus Traubensaftkonzentrat,4337256902618,plant based foods and beverages,1.99,2026-01-13,2026-08-30,open-prices
REWE,Rewe Pistazien Eiscreme,4337256241519,desserts,2.99,2025-06-07,2026-08-30,open-prices
REWE,Rewe Platt-Nektarinen,4388844286825,plant based foods and beverages,2.49,2026-07-22,2026-08-30,open-prices
REWE,Rewe Regional Champions braun,4388860276848,plant based foods and beverages,1.49,2026-08-17,2026-08-30,open-prices
REWE,Rewe Sac de course,4337256281652,Lebensmittel,1.0,2026-04-28,2026-08-30,open-prices
REWE,Rewe Soja Mango,4070308063713,plant based foods and beverages,0.99,2026-07-28,2026-08-30,open-prices
REWE,Rewe To Go Lachs Salat,4337256481519,meals,2.29,2026-01-14,2026-08-30,open-prices
REWE,Rewe To Go Smoothie Plus - Blue Edition,4070308099828,Lebensmittel,0.99,2026-06-29,2026-08-30,open-prices
REWE,Rewe Vanille und Schokolade Hörnchen,4337256232210,desserts,1.99,2026-07-21,2026-08-30,open-prices
REWE,Rewe Vollkorn Und Wildreis,4337256717861,plant based foods and beverages,1.79,2026-07-22,2026-08-30,open-prices
REWE,Rewe beste Wahl Edamame,4337256725446,plant based foods and beverages,0.99,2025-11-04,2026-08-30,open-prices
REWE,Rewe beste Wahl Teriyaki Sauce,4337256151528,Lebensmittel,1.49,2026-04-28,2026-08-30,open-prices
REWE,Rewe beste Wahl Wildkräutersalat,4337256508179,Lebensmittel,1.49,2025-11-24,2026-08-30,open-prices
REWE,Rewe bio Feta,4337256665216,dairies,2.69,2026-08-21,2026-08-30,open-prices
REWE,Rewe frei von Helles Brot,4337256628105,plant based foods and beverages,2.49,2026-04-28,2026-08-30,open-prices
REWE,Rewe rote Paprika HKLI,8713128180692,plant based foods and beverages,1.59,2026-06-27,2026-08-30,open-prices
REWE,Rewe to go Salatschale BBQ-Mix,,Angebot · Feinkostgemüse,2.99,2026-08-30,2026-08-30,marktguru-offers
REWE,Rexona Men Cobalt Dry,8710447493915,hygiene,2.45,2026-08-21,2026-08-30,open-prices
REWE,Ribworld Bourbon BBQ Spare Ribs,5391511059027,schälrippchen,8.99,2025-05-09,2026-08-30,open-prices
REWE,Rigoni Di Asiago Fiordifrutta Bio-Fruchtaufstrich,,Angebot · Marmeladen,3.29,2026-08-30,2026-08-30,marktguru-offers
REWE,Ritter Sport Honig Salz Mandel,4000417670410,snacks,2.29,2026-04-28,2026-08-30,open-prices
REWE,Ritter Sport Joghurt,4000417602718,snacks,1.99,2026-04-28,2026-08-30,open-prices
REWE,Ritter Sport Kakao Klasse die Starke - 81%,4000417693815,snacks,2.29,2026-04-28,2026-08-30,open-prices
REWE,Ritter Sport Nugat,4000417602619,snacks,1.99,2026-04-28,2026-08-30,open-prices
REWE,Ritter Sport Pfefferminz,4000417602817,snacks,1.99,2026-04-28,2026-08-30,open-prices
REWE,Ritter Sport Pistachio,4000417670915,snacks,2.29,2026-04-28,2026-08-30,open-prices
REWE,Ritter Sport Schokolade Dunkle Voll-Nuss,4000417670212,snacks,2.29,2026-04-28,2026-08-30,open-prices
REWE,Ritter Sport Trauben Nuss,4000417602213,snacks,1.99,2026-04-28,2026-08-30,open-prices
REWE,Ritter Sport Weiße Crisp,4000417629210,imbiss,1.99,2026-04-28,2026-08-30,open-prices
REWE,Ritter Sport Weiße Nuss,4000417670113,snacks,2.29,2026-04-28,2026-08-30,open-prices
REWE,Rote Paprika Klasse 1,4260447162006,plant based foods and beverages,1.49,2026-08-17,2026-08-30,open-prices
REWE,Rotkäppchen Sekt,,Angebot · Sekt,2.99,2026-08-30,2026-08-30,marktguru-offers
REWE,Rotkäppchen Weine,,Angebot · Wein,2.99,2026-08-30,2026-08-30,marktguru-offers
REWE,Rotwild Müller-Thurgau,,Angebot · Weissweine,2.99,2026-08-30,2026-08-30,marktguru-offers
REWE,Rougette Ofenkäse,,Angebot · Käse,3.99,2026-08-30,2026-08-30,marktguru-offers
REWE,Royal Family Mochi Strawberry Cheesecake,4711931037060,snacks,2.79,2026-07-30,2026-08-30,open-prices
REWE,Royal Family Tiramisu & Crème Flavoured Mochi,4711931037077,snacks,2.79,2026-07-30,2026-08-30,open-prices
REWE,Ruf Glücklichmacher Tassencremepudding Grieß,4002809018893,Lebensmittel,0.89,2026-04-28,2026-08-30,open-prices
REWE,Ruf Tassenpudding Haselnuss,4002809018985,Lebensmittel,0.89,2026-04-28,2026-08-30,open-prices
REWE,Ruf Tassenpudding Schoko,4002809018879,Lebensmittel,0.89,2026-04-28,2026-08-30,open-prices
REWE,Ruf Unsere Hefe,40352961,food additives,0.79,2026-04-02,2026-08-30,open-prices
REWE,Ruwisch & Zuck Schweizer Teufel,,Angebot · Käse,2.19,2026-08-30,2026-08-30,marktguru-offers
REWE,Rügenwalder Mühle Schinken Spicker - Grillgemüse,4000405004593,plant based foods and beverages,1.11,2026-08-21,2026-08-30,open-prices
REWE,Rügenwalder Mühle Vegane Pommersche,,Angebot · Veganes,1.79,2026-08-30,2026-08-30,marktguru-offers
REWE,Rügenwalder Mühle Vegane Pommersche fein,,Angebot · Veganes,1.79,2026-08-30,2026-08-30,marktguru-offers
REWE,Rügenwalder Mühle Veganer Schinken Spicker Bunte Paprika,4000405004982,meats and their products,1.11,2026-08-21,2026-08-30,open-prices
REWE,Rügenwalder Mühle Veganer Schinkenspicker Schnittlauch,4000405004470,meat alternatives,1.11,2026-07-22,2026-08-30,open-prices
REWE,Saltletts Pausen Cracker,4018077779930,snacks,1.49,2025-06-02,2026-08-30,open-prices
REWE,Sarotti Eszet Schnitten,,Angebot · Schokoladen,1.29,2026-08-30,2026-08-30,marktguru-offers
REWE,Sauce pesto au basilic et mozzarella Barilla 190g,8076809586177,condiments,3.49,2025-05-26,2026-08-30,open-prices
REWE,Saupiquet Thunfisch-Salat,,Angebot · Fischkonserven,2.29,2026-08-30,2026-08-30,marktguru-offers
REWE,Scheller Mühle Mehlzauber Weizenmehl,,Angebot · Mehl,1.19,2026-08-30,2026-08-30,marktguru-offers
REWE,Schloss Wackerbarth Elbterrassen Wein,,Angebot · Weissweine,7.99,2026-08-30,2026-08-30,marktguru-offers
REWE,Schulte Break's Aprikosenfüllung,4008728042261,Lebensmittel,2.49,2024-03-15,2026-08-30,open-prices
REWE,Schwarzwaldmilch LAC lactosefrei Creme Fraiche,,Angebot · Joghurt,1.29,2026-08-30,2026-08-30,marktguru-offers
REWE,Schär Landbrot,,Angebot · Brot,2.79,2026-08-30,2026-08-30,marktguru-offers
REWE,Schär Lemon Cake,8008698013663,snacks,3.89,2026-04-28,2026-08-30,open-prices
REWE,Schär Maxi Break,8008698050002,snacks,1.79,2026-04-28,2026-08-30,open-prices
REWE,Schär P'TIT MATIN (Avena),8008698016756,snacks,2.79,2026-04-28,2026-08-30,open-prices
REWE,Schär Petit beurre,8008698012857,Glutenvrij,2.79,2026-04-28,2026-08-30,open-prices
REWE,Seeberger Mikrowellen-Popcorn Karamell,4008258525043,snacks,1.19,2024-07-27,2026-08-30,open-prices
REWE,Seeberger Mikrowellen-Popcorn salzig,4008258527054,snacks,1.19,2024-07-27,2026-08-30,open-prices
REWE,Seeberger Mikrowellen-Popcorn süss,4008258526064,Microwave popcorn,1.19,2024-07-27,2026-08-30,open-prices
REWE,Seeberger Popcorn-Mais,4008258528020,plant based foods and beverages,1.99,2024-07-27,2026-08-30,open-prices
REWE,Seitenbacher Protein-Riegel,4008391213890,dietary supplements,2.19,2026-07-22,2026-08-30,open-prices
REWE,Seitenbacher Protein-Riegel (Klassik),4008391213869,dietary supplements,2.19,2026-07-22,2026-08-30,open-prices
REWE,Seitenbacher Protein-Riegel Kakao,4008391023956,dietary supplements,1.99,2025-11-07,2026-08-30,open-prices
REWE,Senner Orangenpfeffer,4026273017640,dairies,4.48,2024-07-29,2026-08-30,open-prices
REWE,Settele Eier-Spätzle,,Angebot · Eier-Teigwaren,3.33,2026-08-30,2026-08-30,marktguru-offers
REWE,Sheba Katzennahrung Fresh & Fine,,Angebot · Katzenfutter,2.19,2026-08-30,2026-08-30,marktguru-offers
REWE,Simply V Veganer Streichzart Natur aus Mandel,4002468180825,plant based foods and beverages,2.49,2025-04-04,2026-08-30,open-prices
REWE,Skyy Vodka,,Angebot · Wodka,9.99,2026-08-30,2026-08-30,marktguru-offers
REWE,Smirnoff Ice Vodka,,Angebot · Cocktails,1.99,2026-08-30,2026-08-30,marktguru-offers
REWE,Snofrisk Frischkäse,,Angebot · Käse,2.49,2026-08-30,2026-08-30,marktguru-offers
REWE,Sonnendorfer Bio Eier OKT,,Angebot · Eier,3.19,2026-08-30,2026-08-30,marktguru-offers
REWE,Sprite,5449000017932,beverages and beverages preparations,1.39,2026-07-01,2026-08-30,open-prices
REWE,Starbucks Creamy Vanilla,8445290156105,beverages and beverages preparations,4.69,2026-07-31,2026-08-30,open-prices
REWE,Steitz & Beck Weinfreunde Wein,,Angebot · Wein,3.99,2026-08-30,2026-08-30,marktguru-offers
REWE,Sterilgarda Sag Bianco Ricotta,8052879380242,dairies,1.59,2025-06-23,2026-08-30,open-prices
REWE,Storck Knoppers,,Angebot · Kekse,1.79,2026-08-30,2026-08-30,marktguru-offers
REWE,Söhnlein Brillant Sekt,,Angebot · Sekt,2.79,2026-08-30,2026-08-30,marktguru-offers
REWE,T. Brun GmbH & Co. KG Karotten,4260093591748,plant based foods and beverages,1.29,2025-07-10,2026-08-30,open-prices
REWE,T. van der Plas Mungobohnenkeimlinge,4337256861373,plant based foods and beverages,1.29,2026-08-29,2026-08-30,open-prices
REWE,Tante Fanny Frischer Flammkuchenteig,,Angebot · Backzutaten & -mischungen,1.49,2026-08-30,2026-08-30,marktguru-offers
REWE,Thomy Delikatess Remoulade,40056029,condiments,1.59,2026-04-28,2026-08-30,open-prices
REWE,Thomy Delikatess Remoulade,42403111,condiments,2.99,2026-04-28,2026-08-30,open-prices
REWE,Today Flüssigseife Aqua Nachfüllpack,26405834,seife,0.99,2026-08-17,2026-08-30,open-prices
REWE,Tony's Chocolonely Chocolonely Salted Caramel,8717677338054,snacks,4.49,2026-04-28,2026-08-30,open-prices
REWE,Tony's Chocolonely Zartbitterschokolade mit Mandeln und Meersalz,8720701145733,snacks,2.29,2026-04-28,2026-08-30,open-prices
REWE,Tony’s Chocolonely Vollmilch Karamell Meersalz Schokolade,8720701145696,snacks,2.29,2026-04-28,2026-08-30,open-prices
REWE,Torre Oria El Cortez XO Extra Ordinario,,Angebot · Rotweine,4.99,2026-08-30,2026-08-30,marktguru-offers
REWE,Trefl Lizenz-Puzzle,,Angebot · Spiele,5.99,2026-08-30,2026-08-30,marktguru-offers
REWE,True Fruits Smoothie - Triple Pink,4260122390397,beverages and beverages preparations,4.69,2026-07-21,2026-08-30,open-prices
REWE,True Fruits Smoothies,,Angebot · Softdrinks,2.29,2026-08-30,2026-08-30,marktguru-offers
REWE,Trumpf Edle Tropfen in Nuss GinGin,4000607469008,snacks,2.99,2026-04-28,2026-08-30,open-prices
REWE,Trumpf Edle Tropfen in Nuss Obstbrände,4000607432804,snacks,4.49,2026-04-28,2026-08-30,open-prices
REWE,Ur Krostitzer Pils,,Angebot · Bier,9.99,2026-08-30,2026-08-30,marktguru-offers
REWE,Val Duna Grauburgunder,,Angebot · Weissweine,2.99,2026-08-30,2026-08-30,marktguru-offers
REWE,Vegan Gyoza Tofu & Vegetable,4016337960098,meals,2.99,2025-06-14,2026-08-30,open-prices
REWE,Villa Puccini Chianti Riserva,,Angebot · Rotweine,5.99,2026-08-30,2026-08-30,marktguru-offers
REWE,Vinzenzmurr Kräuter Matjes-Filet,,Angebot · Fischsalate,1.89,2026-08-30,2026-08-30,marktguru-offers
REWE,Vinzenzmurr Norwegischer Räucherlachs,,Angebot · Räucherfisch,4.99,2026-08-30,2026-08-30,marktguru-offers
REWE,Vita Coco Kokosnusswasser,,Angebot · Softdrinks,1.59,2026-08-30,2026-08-30,marktguru-offers
REWE,Vitalis Dr Oetker Schoko Müsli klassisch,4000521041991,plant based foods and beverages,3.99,2026-01-07,2026-08-30,open-prices
REWE,Vivera Veganes Schnitzel,,Angebot · Veganes,2.49,2026-08-30,2026-08-30,marktguru-offers
REWE,Vivess Hebelkorkenzieher,,Angebot · Küchenzubehör,5.99,2026-08-30,2026-08-30,marktguru-offers
REWE,Vivess Kristallgläser,,Angebot · Glasartikel,5.99,2026-08-30,2026-08-30,marktguru-offers
REWE,Vivess Pizzaschneider,,Angebot · Küchenzubehör,2.99,2026-08-30,2026-08-30,marktguru-offers
REWE,Vivess Zitruspresse,,Angebot · Küchenzubehör,1.49,2026-08-30,2026-08-30,marktguru-offers
REWE,Vollkornbrot Rewe,4071800062204,Lebensmittel,1.39,2026-04-28,2026-08-30,open-prices
REWE,"Volvic Bio Tee Hibiskus 0,75L EW",3057640518058,beverages and beverages preparations,1.29,2025-12-27,2026-08-30,open-prices
REWE,WZG Riesling Süss & Fruchtig,,Angebot · Weissweine,2.99,2026-08-30,2026-08-30,marktguru-offers
REWE,Wan Kwai Glasnudeln Aus Mungbohnen,4008934150408,Lebensmittel,1.19,2026-04-28,2026-08-30,open-prices
REWE,Wan Kwai Pad Thai Sauce,4008934150798,Lebensmittel,3.29,2026-04-28,2026-08-30,open-prices
REWE,Wan Kwai Satay Sauce - Erdnuss,4008934133265,Lebensmittel,2.99,2026-04-28,2026-08-30,open-prices
REWE,Wan Kwai Teriyaki Sauce,4008934151245,Lebensmittel,2.99,2026-04-28,2026-08-30,open-prices
REWE,Wan Kwai Udon Nudeln,4008934150507,Lebensmittel,1.29,2026-04-28,2026-08-30,open-prices
REWE,WanKwai Hoisin Sauce,4008934150873,Lebensmittel,3.29,2026-04-28,2026-08-30,open-prices
